file,source_file,line,module,problem_class,severity,description,highlighted_element,language
_lint-backup/SpellCheckingInspection.xml,file://$PROJECT_DIR$/app/src/main/res/values/font_certs.xml,14,AllWorkouts.app.main,SpellCheckingInspection,TYPO,Typo: In word 'BYHJ',BYHJ,XML
_lint-backup/SpellCheckingInspection.xml,file://$PROJECT_DIR$/app/src/main/res/values/font_certs.xml,14,AllWorkouts.app.main,SpellCheckingInspection,TYPO,Typo: In word 'UGGM',UGGM,XML
_lint-backup/SpellCheckingInspection.xml,file://$PROJECT_DIR$/app/src/main/res/values/preloaded_fonts.xml,4,AllWorkouts.app.main,SpellCheckingInspection,TYPO,Typo: In word 'archivo',archivo,XML
_lint-backup/SpellCheckingInspection.xml,file://$PROJECT_DIR$/app/src/main/res/values/strings.xml,53,AllWorkouts.app.main,SpellCheckingInspection,TYPO,Typo: In word 'Allvens',Allvens,XML
_lint-backup/SpellCheckingInspection.xml,file://$PROJECT_DIR$/app/src/main/res/values/styles.xml,135,AllWorkouts.app.main,SpellCheckingInspection,TYPO,Typo: In word 'archivo',archivo,XML
_lint-backup/SpellCheckingInspection.xml,file://$PROJECT_DIR$/app/src/main/res/values/styles.xml,147,AllWorkouts.app.main,SpellCheckingInspection,TYPO,Typo: In word 'archivo',archivo,XML
_lint-backup/SpellCheckingInspection.xml,file://$PROJECT_DIR$/gradlew.bat,25,AllWorkouts,SpellCheckingInspection,TYPO,Typo: In word 'setlocal',setlocal,textmate
_lint-backup/SpellCheckingInspection.xml,file://$PROJECT_DIR$/gradlew.bat,43,AllWorkouts,SpellCheckingInspection,TYPO,Typo: In word 'ERRORLEVEL',ERRORLEVEL,textmate
_lint-backup/SpellCheckingInspection.xml,file://$PROJECT_DIR$/gradlew.bat,74,AllWorkouts,SpellCheckingInspection,TYPO,Typo: In word 'Dorg',Dorg,textmate
_lint-backup/SpellCheckingInspection.xml,file://$PROJECT_DIR$/gradlew.bat,74,AllWorkouts,SpellCheckingInspection,TYPO,Typo: In word 'appname',appname,textmate
_lint-backup/SpellCheckingInspection.xml,file://$PROJECT_DIR$/gradlew.bat,87,AllWorkouts,SpellCheckingInspection,TYPO,Typo: In word 'endlocal',endlocal,textmate
_lint-backup/SpellCheckingInspection.xml,file://$PROJECT_DIR$/tmp.diff,2,AllWorkouts,SpellCheckingInspection,TYPO,Typo: In word 'aaec',aaec,TEXT
_lint-backup/SpellCheckingInspection.xml,file://$PROJECT_DIR$/tmp.diff,96,AllWorkouts,SpellCheckingInspection,TYPO,Typo: In word 'YMLZ',YMLZ,TEXT
_lint-backup/SpellCheckingInspection.xml,file://$PROJECT_DIR$/tmp.diff,109,AllWorkouts,SpellCheckingInspection,TYPO,Typo: In word 'allvens',allvens,TEXT
_lint-backup/SpellCheckingInspection.xml,file://$PROJECT_DIR$/tmp.diff,109,AllWorkouts,SpellCheckingInspection,TYPO,Typo: In word 'allworkouts',allworkouts,TEXT
_lint-backup/StringBufferReplaceableByString.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/SettingsUIManager.java,31,AllWorkouts.app.main,StringBufferReplaceableByString,WARNING,StringBuilder timeStamp can be replaced with 'String' #loc,timeStamp,JAVA
_lint-backup/StringConcatenationInsideStringBufferAppend.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/SettingsUIManager.java,36,AllWorkouts.app.main,StringConcatenationInsideStringBufferAppend,WARNING,String concatenation as argument to StringBuilder.append() call #loc,append,JAVA
_lint-backup/ThrowablePrintStackTrace.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/Notification_Manager/WorkoutNotificationManager.java,120,AllWorkouts.app.main,ThrowablePrintStackTrace,WARNING,Call to printStackTrace() should probably be replaced with more robust logging #loc,printStackTrace,JAVA
_lint-backup/ThrowablePrintStackTrace.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/Timer.java,78,AllWorkouts.app.main,ThrowablePrintStackTrace,WARNING,Call to printStackTrace() should probably be replaced with more robust logging #loc,printStackTrace,JAVA
_lint-backup/UnnecessaryCallToStringValueOf.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/SettingsUIManager.java,59,AllWorkouts.app.main,UnnecessaryCallToStringValueOf,WARNING,Unnecessary Integer.toString() call #loc,Integer.toString,JAVA
_lint-backup/UnnecessaryCallToStringValueOf.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/TextDocumentation/OrderList.java,14,AllWorkouts.app.main,UnnecessaryCallToStringValueOf,WARNING,Unnecessary Character.toString() call #loc,Character.toString,JAVA
_lint-backup/UnnecessaryLocalVariable.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/log_manager/SetListRecyclerViewAdapter.java,30,AllWorkouts.app.main,UnnecessaryLocalVariable,WARNING,Local variable holder is redundant #loc,holder,JAVA
_lint-backup/UnnecessaryModuleDependencyInspection.xml,AllWorkouts.app.unitTest,,AllWorkouts.app.unitTest,UnnecessaryModuleDependencyInspection,WARNING,Module 'AllWorkouts.app.unitTest' sources do not depend on module 'AllWorkouts.app.main' sources,,
_lint-backup/UnnecessaryModuleDependencyInspection.xml,AllWorkouts.app.androidTest,,AllWorkouts.app.androidTest,UnnecessaryModuleDependencyInspection,WARNING,Module 'AllWorkouts.app.androidTest' sources do not depend on module 'AllWorkouts.app.main' sources,,
_lint-backup/UnusedAssignment.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/ui/WorkoutCalendarView.java,356,AllWorkouts.app.main,UnusedAssignment,WARNING,Variable currentDay initializer 1 is redundant,1,JAVA
_lint-backup/UNUSED_IMPORT.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/WorkoutMaximumActivity.java,10,AllWorkouts.app.main,UNUSED_IMPORT,WARNING,Unused import import com.allvens.allworkouts.assets.DebuggingMethods; #loc,import com.allvens.allworkouts.assets.DebuggingMethods;,JAVA
_lint-backup/UNUSED_IMPORT.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/backup/BackupManager.java,4,AllWorkouts.app.main,UNUSED_IMPORT,WARNING,Unused import import android.content.SharedPreferences; #loc,import android.content.SharedPreferences;,JAVA
_lint-backup/UNUSED_IMPORT.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/backup/BackupManager.java,20,AllWorkouts.app.main,UNUSED_IMPORT,WARNING,Unused import import java.io.FileReader; #loc,import java.io.FileReader;,JAVA
_lint-backup/UNUSED_IMPORT.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/backup/BackupManager.java,21,AllWorkouts.app.main,UNUSED_IMPORT,WARNING,Unused import import java.io.FileWriter; #loc,import java.io.FileWriter;,JAVA
_lint-backup/UNUSED_IMPORT.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/backup/BackupManager.java,25,AllWorkouts.app.main,UNUSED_IMPORT,WARNING,Unused import import java.util.Comparator; #loc,import java.util.Comparator;,JAVA
_lint-backup/UNUSED_IMPORT.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/log_manager/LogUIManager.java,9,AllWorkouts.app.main,UNUSED_IMPORT,WARNING,Unused import import com.allvens.allworkouts.assets.DebuggingMethods; #loc,import com.allvens.allworkouts.assets.DebuggingMethods;,JAVA
_lint-backup/UNUSED_IMPORT.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/Notification_Manager/WorkoutNotificationManager.java,6,AllWorkouts.app.main,UNUSED_IMPORT,WARNING,Unused import import android.app.NotificationManager; #loc,import android.app.NotificationManager;,JAVA
_lint-backup/UNUSED_IMPORT.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/Notification_Manager/WorkoutNotificationManager.java,12,AllWorkouts.app.main,UNUSED_IMPORT,WARNING,Unused import import android.graphics.Color; #loc,import android.graphics.Color;,JAVA
_lint-backup/UNUSED_IMPORT.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/SettingsUIManager.java,4,AllWorkouts.app.main,UNUSED_IMPORT,WARNING,Unused import import android.os.Build; #loc,import android.os.Build;,JAVA
_lint-backup/UNUSED_IMPORT.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/WorkoutPos/WorkoutPosDragListener.java,4,AllWorkouts.app.main,UNUSED_IMPORT,WARNING,Unused import import android.graphics.Color; #loc,import android.graphics.Color;,JAVA
_lint-backup/UNUSED_IMPORT.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/WorkoutPos/WorkoutPosTouchListener.java,5,AllWorkouts.app.main,UNUSED_IMPORT,WARNING,Unused import import android.support.constraint.ConstraintLayout; #loc,import android.support.constraint.ConstraintLayout;,JAVA
_lint-backup/UNUSED_IMPORT.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/WorkoutPos/WorkoutPosTouchListener.java,6,AllWorkouts.app.main,UNUSED_IMPORT,WARNING,Unused import import android.util.Log; #loc,import android.util.Log;,JAVA
_lint-backup/UNUSED_IMPORT.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/WorkoutPos/WorkoutPosTouchListener.java,9,AllWorkouts.app.main,UNUSED_IMPORT,WARNING,Unused import import android.view.ViewGroup; #loc,import android.view.ViewGroup;,JAVA
_lint-backup/UNUSED_IMPORT.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/ui/LogActivityUIManager.java,16,AllWorkouts.app.main,UNUSED_IMPORT,WARNING,Unused import import java.io.File; #loc,import java.io.File;,JAVA
_lint-backup/UNUSED_IMPORT.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/ui/WorkoutCalendarView.java,4,AllWorkouts.app.main,UNUSED_IMPORT,WARNING,Unused import import android.content.res.TypedArray; #loc,import android.content.res.TypedArray;,JAVA
_lint-backup/UNUSED_IMPORT.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/ui/WorkoutCalendarView.java,15,AllWorkouts.app.main,UNUSED_IMPORT,WARNING,Unused import import com.allvens.allworkouts.data_manager.database.WorkoutHistoryInfo; #loc,import com.allvens.allworkouts.data_manager.database.WorkoutHistoryInfo;,JAVA
_lint-backup/UNUSED_IMPORT.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/ui/WorkoutCalendarView.java,20,AllWorkouts.app.main,UNUSED_IMPORT,WARNING,Unused import import java.util.List; #loc,import java.util.List;,JAVA
_lint-backup/UNUSED_IMPORT.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutMaximumManager.java,10,AllWorkouts.app.main,UNUSED_IMPORT,WARNING,Unused import import com.allvens.allworkouts.MainActivity; #loc,import com.allvens.allworkouts.MainActivity;,JAVA
_lint-backup/UNUSED_IMPORT.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutMaximumManager.java,12,AllWorkouts.app.main,UNUSED_IMPORT,WARNING,Unused import import com.allvens.allworkouts.WorkoutSessionActivity; #loc,import com.allvens.allworkouts.WorkoutSessionActivity;,JAVA
_lint-backup/UnusedReturnValue.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/managers/WorkoutSelectionManager.java,80,AllWorkouts.app.main,UnusedReturnValue,WARNING,Return value of the method is never used,selectWorkout,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/LogActivity.java,146,AllWorkouts.app.main,unused,WARNING,Method is never used.,onNavigationRequested,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/SettingsActivity.java,103,AllWorkouts.app.main,unused,WARNING,Method is never used.,onOperationSuccess,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/SettingsActivity.java,115,AllWorkouts.app.main,unused,WARNING,Method is never used.,onOperationError,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/WorkoutSessionActivity.java,129,AllWorkouts.app.main,unused,WARNING,Method is never used.,onSessionError,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/assets/Constants.java,21,AllWorkouts.app.main,unused,WARNING,Field is never used.,PRIVACY_POLICY,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/assets/ConstantsTwo.java,6,AllWorkouts.app.main,unused,WARNING,Enum constant is never used.,PUll_Ups,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/assets/ConstantsTwo.java,6,AllWorkouts.app.main,unused,WARNING,Enum constant is never used.,PUSH_UPS,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/assets/ConstantsTwo.java,6,AllWorkouts.app.main,unused,WARNING,Enum constant is never used.,SIT_UPS,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/assets/ConstantsTwo.java,6,AllWorkouts.app.main,unused,WARNING,Enum constant is never used.,SQUATS,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/assets/ConstantsTwo.java,7,AllWorkouts.app.main,unused,WARNING,Enum constant is never used.,CHOSEN_WORKOUT_EXTRA_KEY,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/assets/ConstantsTwo.java,7,AllWorkouts.app.main,unused,WARNING,Enum constant is never used.,WORKOUT_TYPE_KEY,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/assets/ConstantsTwo.java,7,AllWorkouts.app.main,unused,WARNING,Enum constant is never used.,UPDATING_MAX_IN_SETTINGS,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/assets/ConstantsTwo.java,9,AllWorkouts.app.main,unused,WARNING,Field is assigned but never accessed.,text,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/assets/ConstantsTwo.java,11,AllWorkouts.app.main,unused,WARNING,All constructor usages are not reachable from the entry points.,ConstantsTwo,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/assets/DebuggingMethods.java,8,AllWorkouts.app.main,unused,WARNING,Method is never used.,pop,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/assets/DebuggingMethods.java,12,AllWorkouts.app.main,unused,WARNING,Method is never used.,pop,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseActivity.java,19,AllWorkouts.app.main,unused,WARNING,Field is never used.,TAG,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseActivity.java,25,AllWorkouts.app.main,unused,WARNING,Method is never used.,initializeManagers,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseActivity.java,31,AllWorkouts.app.main,unused,WARNING,Method is never used.,setupUI,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseActivity.java,112,AllWorkouts.app.main,unused,WARNING,Method is never used.,safeStartActivity,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseActivity.java,123,AllWorkouts.app.main,unused,WARNING,Method is never used.,safeFinish,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseActivity.java,134,AllWorkouts.app.main,unused,WARNING,Method is never used.,getLogTag,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseController.java,21,AllWorkouts.app.main,unused,WARNING,Constructor is never used.,BaseController,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseController.java,79,AllWorkouts.app.main,unused,WARNING,Method owner class is never instantiated ORAll instantiations are not reachable from the entry points.,executeOperation,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseController.java,97,AllWorkouts.app.main,unused,WARNING,Method owner class is never instantiated ORAll instantiations are not reachable from the entry points.,executeOperation,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseController.java,147,AllWorkouts.app.main,unused,WARNING,Method owner class is never instantiated ORAll instantiations are not reachable from the entry points.,notifyOperationError,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseController.java,174,AllWorkouts.app.main,unused,WARNING,Method owner class is never instantiated ORAll instantiations are not reachable from the entry points.,isInitialized,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseController.java,181,AllWorkouts.app.main,unused,WARNING,Method owner class is never instantiated ORAll instantiations are not reachable from the entry points.,getContext,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseController.java,188,AllWorkouts.app.main,unused,WARNING,Method owner class is never instantiated ORAll instantiations are not reachable from the entry points.,getCallback,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseController.java,195,AllWorkouts.app.main,unused,WARNING,Method owner class is never instantiated ORAll instantiations are not reachable from the entry points.,getLogTag,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseDataManager.java,80,AllWorkouts.app.main,unused,WARNING,Method is never used.,executeDataOperation,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseDataManager.java,94,AllWorkouts.app.main,unused,WARNING,Method is never used.,executeDataOperation,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseDataManager.java,145,AllWorkouts.app.main,unused,WARNING,Method is never used.,isInitialized,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseDataManager.java,166,AllWorkouts.app.main,unused,WARNING,Method is never used.,getLogTag,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseInterfaces.java,46,AllWorkouts.app.main,unused,WARNING,"Method is never used as a member of this interface, but only as a member of the implementation class(es). The project will stay compilable if the method is removed from the interface.",initialize,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseInterfaces.java,47,AllWorkouts.app.main,unused,WARNING,"Method is never used as a member of this interface, but only as a member of the implementation class(es). The project will stay compilable if the method is removed from the interface.",cleanup,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseInterfaces.java,54,AllWorkouts.app.main,unused,WARNING,"Method is never used as a member of this interface, but only as a member of the implementation class(es). The project will stay compilable if the method is removed from the interface.",refreshView,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseInterfaces.java,55,AllWorkouts.app.main,unused,WARNING,"Method is never used as a member of this interface, but only as a member of the implementation class(es). The project will stay compilable if the method is removed from the interface.",updateViewState,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseInterfaces.java,62,AllWorkouts.app.main,unused,WARNING,"Method is never used as a member of this interface, but only as a member of the implementation class(es). The project will stay compilable if the method is removed from the interface.",isValid,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseInterfaces.java,63,AllWorkouts.app.main,unused,WARNING,"Method is never used as a member of this interface, but only as a member of the implementation class(es). The project will stay compilable if the method is removed from the interface.",getValidationError,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseUIManager.java,124,AllWorkouts.app.main,unused,WARNING,Method is never used.,isInitialized,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseUIManager.java,145,AllWorkouts.app.main,unused,WARNING,Method is never used.,notifyError,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseUIManager.java,154,AllWorkouts.app.main,unused,WARNING,Method is never used.,notifyMessage,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseUIManager.java,163,AllWorkouts.app.main,unused,WARNING,Method is never used.,getLogTag,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/ServiceLocator.java,26,AllWorkouts.app.main,unused,WARNING,Method is never used.,getInstance,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/ServiceLocator.java,41,AllWorkouts.app.main,unused,WARNING,Method owner class is never instantiated ORAll instantiations are not reachable from the entry points.,initialize,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/ServiceLocator.java,57,AllWorkouts.app.main,unused,WARNING,Method owner class is never instantiated ORAll instantiations are not reachable from the entry points.,get,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/ServiceLocator.java,68,AllWorkouts.app.main,unused,WARNING,Method owner class is never instantiated ORAll instantiations are not reachable from the entry points.,isRegistered,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/ServiceLocator.java,75,AllWorkouts.app.main,unused,WARNING,Method owner class is never instantiated ORAll instantiations are not reachable from the entry points.,getApplicationContext,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/ServiceLocator.java,85,AllWorkouts.app.main,unused,WARNING,Method owner class is never instantiated ORAll instantiations are not reachable from the entry points.,clear,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/ServiceLocator.java,108,AllWorkouts.app.main,unused,WARNING,Method owner class is never instantiated ORAll instantiations are not reachable from the entry points.,registerFactory,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/BackupScheduler.java,26,AllWorkouts.app.main,unused,WARNING,Field is never used.,FREQUENCY_DAILY,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/BackupScheduler.java,104,AllWorkouts.app.main,unused,WARNING,Method is never used.,getBackupFrequency,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/DifficultyRatingManager.java,93,AllWorkouts.app.main,unused,WARNING,Method is never used.,getBaselineMultiplier,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/DifficultyRatingManager.java,104,AllWorkouts.app.main,unused,WARNING,Method is never used.,calculateWorkoutReps,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/DifficultyRatingManager.java,115,AllWorkouts.app.main,unused,WARNING,Method is never used.,getDifficultyDescription,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/PreferencesValues.java,22,AllWorkouts.app.main,unused,WARNING,Field is never used.,SCREEN_ON,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/SessionUtils.java,56,AllWorkouts.app.main,unused,WARNING,Method is never used.,clearSessionAndResetCycle,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/SessionUtils.java,82,AllWorkouts.app.main,unused,WARNING,Method is never used.,hasActiveSession,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/backup/BackupManager.java,136,AllWorkouts.app.main,unused,WARNING,Method is never used.,createAutomaticBackup,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/backup/BackupManager.java,560,AllWorkouts.app.main,unused,WARNING,Parameter positions is not used,positions,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/backup/BackupManager.java,570,AllWorkouts.app.main,unused,WARNING,Parameter enabled is not used,enabled,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/database/WorkoutContract.java,7,AllWorkouts.app.main,unused,WARNING,Constructor is never used.,WorkoutContract,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/database/WorkoutContract.java,20,AllWorkouts.app.main,unused,WARNING,Field is never used.,CREATE_WORKOUT_ENTRY_TABLE_V2,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/database/WorkoutHistoryInfo.java,39,AllWorkouts.app.main,unused,WARNING,Method is never used.,setFirst_value,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/database/WorkoutHistoryInfo.java,47,AllWorkouts.app.main,unused,WARNING,Method is never used.,setSecond_value,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/database/WorkoutHistoryInfo.java,55,AllWorkouts.app.main,unused,WARNING,Method is never used.,setThird_value,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/database/WorkoutHistoryInfo.java,63,AllWorkouts.app.main,unused,WARNING,Method is never used.,setForth_value,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/database/WorkoutHistoryInfo.java,71,AllWorkouts.app.main,unused,WARNING,Method is never used.,setFifth_value,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/database/WorkoutHistoryInfo.java,83,AllWorkouts.app.main,unused,WARNING,Method is never used.,setMax_value,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/database/WorkoutInfo.java,27,AllWorkouts.app.main,unused,WARNING,Constructor is never used.,WorkoutInfo,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/database/WorkoutInfo.java,44,AllWorkouts.app.main,unused,WARNING,Constructor is never used.,WorkoutInfo,JAVA
_lint-backup/unused.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/database/WorkoutInfo.java,58,AllWorkouts.app.main,unused,WARNING,Method is never used.,setHistory,JAVA
